Id	Symm1	Symm2	Symm3	Symm4	Symm5	Symm6	Symm7	Symm8	Symm9	Symm10	Symm11	Symm12	Symm13	Symm14	Symm15	Symm16	Symm17	Symm18	Symm19	Symm20	Symm21	Symm22	Symm23	Symm24	Symm25	Symm26	Symm27	Symm28	Symm29	Symm30	Symm31	Symm32	Symm33	Symm34	Symm35	Symm36	Symm37	Symm38	Symm39	Symm40	Symm41	Symm42	Symm43	Symm44	Symm45	Symm46	Symm47	Symm48	Symm49	Symm50	Symm51	Symm52	Symm53	Symm54	Symm55	Symm56	Symm57	Symm58	Symm59	Symm60	Symm61	Symm62	Symm63	Symm64	Symm65	Symm66	Symm67	Symm68	Symm69	Symm70	Symm71	Symm72	Symm73	Symm74	Symm75	Symm76	Symm77	Symm78	Symm79	Symm80	Symm81	Symm82	Symm83	Symm84	Symm85	Symm86	Symm87	Symm88	Symm89	Symm90	Symm91	Symm92	Symm93	Symm94	Symm95	Symm96	Symm97	Symm98	Symm99	Symm100	Symm101	Symm102	Symm103	Symm104	Symm105	Symm106	Symm107	Symm108	Symm109	Symm110	Symm111	Symm112
OlarF_V_FMNH1111	-0.227914113	0	-0.20020661	0.020323355	-0.20020661	-0.020323355	-0.182439068	0.010910947	-0.182439068	-0.010910947	-0.156146852	0.004948398	-0.156146852	-0.004948398	-0.144703952	0.035669374	-0.144703952	-0.035669374	-0.122920596	0.015359912	-0.122920596	-0.015359912	-0.117682339	0.0566761	-0.117682339	-0.0566761	-0.063486074	0.007443478	-0.063486074	-0.007443478	-0.081985337	0.062126566	-0.081985337	-0.062126566	-0.072389741	0.036645659	-0.037468109	0.038379291	-0.014691004	0.038372363	0.001900639	0.033906526	-0.053568502	0.045083626	-0.053825302	0.024265515	-0.072389741	-0.036645659	-0.037468109	-0.038379291	-0.014691004	-0.038372363	0.001900639	-0.033906526	-0.053568502	-0.045083626	-0.053825302	-0.024265515	0.00910159	0.037107343	0.00910159	-0.037107343	0.011258499	0	0.004395368	0.118996034	0.004395368	-0.118996034	0.044009384	0.110370245	0.044009384	-0.110370245	0.074952412	0.117987448	0.074952412	-0.117987448	0.074698703	0.019336742	0.074698703	-0.019336742	0.095997481	0.015841636	0.095997481	-0.015841636	0.090570988	0.076709541	0.090570988	-0.076709541	0.113836719	0.107876491	0.113836719	-0.107876491	0.151182756	0.104668921	0.151182756	-0.104668921	0.157684041	0.049475623	0.157684041	-0.049475623	0.20071684	0.058868395	0.20071684	-0.058868395	0.164393293	0	0.232518537	0	0.192338455	0.040281504	0.192338455	-0.040281504
OlarF_V_FMNH1113	-0.228690241	0	-0.200954787	0.021735061	-0.200954787	-0.021735061	-0.184339247	0.01111747	-0.184339247	-0.01111747	-0.161343213	0.004588203	-0.161343213	-0.004588203	-0.142755621	0.036476279	-0.142755621	-0.036476279	-0.125830246	0.014735307	-0.125830246	-0.014735307	-0.120009787	0.050221732	-0.120009787	-0.050221732	-0.065965065	0.007730012	-0.065965065	-0.007730012	-0.082819208	0.059143316	-0.082819208	-0.059143316	-0.068897274	0.032854123	-0.034838575	0.034546332	-0.014313838	0.034298674	-0.001489625	0.031864211	-0.051250753	0.041560059	-0.051742035	0.022218779	-0.068897274	-0.032854123	-0.034838575	-0.034546332	-0.014313838	-0.034298674	-0.001489625	-0.031864211	-0.051250753	-0.041560059	-0.051742035	-0.022218779	0.009849058	0.034268098	0.009849058	-0.034268098	0.007897585	0	-9.59E-04	0.116041748	-9.59E-04	-0.116041748	0.045122169	0.107880968	0.045122169	-0.107880968	0.075515827	0.112924866	0.075515827	-0.112924866	0.076964886	0.020534587	0.076964886	-0.020534587	0.09699954	0.018090306	0.09699954	-0.018090306	0.091480413	0.074309898	0.091480413	-0.074309898	0.111743628	0.102820584	0.111743628	-0.102820584	0.147946657	0.100644464	0.147946657	-0.100644464	0.162651077	0.0501712	0.162651077	-0.0501712	0.207014989	0.05910549	0.207014989	-0.05910549	0.168712702	0	0.232775687	0	0.19187207	0.034727807	0.19187207	-0.034727807
OlarM_V_FMNH110	-0.236548699	0	-0.200528755	0.022298561	-0.200528755	-0.022298561	-0.184123447	0.012991653	-0.184123447	-0.012991653	-0.155686401	0.005026026	-0.155686401	-0.005026026	-0.141345332	0.039016407	-0.141345332	-0.039016407	-0.123789437	0.01566133	-0.123789437	-0.01566133	-0.116827393	0.054128749	-0.116827393	-0.054128749	-0.062500855	0.009002988	-0.062500855	-0.009002988	-0.084934033	0.063915709	-0.084934033	-0.063915709	-0.073623823	0.036102057	-0.035135187	0.037971858	-0.011247185	0.037982163	0.004676772	0.032933536	-0.053722827	0.046475173	-0.053991924	0.024426337	-0.073623823	-0.036102057	-0.035135187	-0.037971858	-0.011247185	-0.037982163	0.004676772	-0.032933536	-0.053722827	-0.046475173	-0.053991924	-0.024426337	0.014228235	0.036609864	0.014228235	-0.036609864	0.014496544	0	0.00597693	0.121845065	0.00597693	-0.121845065	0.044817166	0.110410226	0.044817166	-0.110410226	0.074785447	0.114652608	0.074785447	-0.114652608	0.070283589	0.020206043	0.070283589	-0.020206043	0.09599347	0.015422692	0.09599347	-0.015422692	0.086454074	0.076730994	0.086454074	-0.076730994	0.110132147	0.107202321	0.110132147	-0.107202321	0.147756305	0.106117799	0.147756305	-0.106117799	0.15924851	0.048012576	0.15924851	-0.048012576	0.203530014	0.057080669	0.203530014	-0.057080669	0.169104765	0	0.233597911	0	0.189248681	0.033159224	0.189248681	-0.033159224
OlarM_V_FMNH1106	-0.23372385	0	-0.200849895	0.021622428	-0.200849895	-0.021622428	-0.187311245	0.013066054	-0.187311245	-0.013066054	-0.158125808	0.005022565	-0.158125808	-0.005022565	-0.142020851	0.037198444	-0.142020851	-0.037198444	-0.124162524	0.014338976	-0.124162524	-0.014338976	-0.11909001	0.05252449	-0.11909001	-0.05252449	-0.061353828	0.008550816	-0.061353828	-0.008550816	-0.082140011	0.062055175	-0.082140011	-0.062055175	-0.070151499	0.036190859	-0.034951457	0.036206858	-0.014833621	0.035951382	5.03E-04	0.031166351	-0.051293061	0.043751998	-0.052054365	0.022874932	-0.070151499	-0.036190859	-0.034951457	-0.036206858	-0.014833621	-0.035951382	5.03E-04	-0.031166351	-0.051293061	-0.043751998	-0.052054365	-0.022874932	0.010556661	0.033670345	0.010556661	-0.033670345	0.015013953	0	0.005035587	0.122820208	0.005035587	-0.122820208	0.046011185	0.108027778	0.046011185	-0.108027778	0.074655766	0.113277162	0.074655766	-0.113277162	0.074648745	0.019621303	0.074648745	-0.019621303	0.094264446	0.014830922	0.094264446	-0.014830922	0.086002307	0.075358841	0.086002307	-0.075358841	0.112609795	0.105753712	0.112609795	-0.105753712	0.146533693	0.103992661	0.146533693	-0.103992661	0.158589674	0.048476116	0.158589674	-0.048476116	0.205521861	0.05803103	0.205521861	-0.05803103	0.168408991	0	0.232596448	0	0.192257889	0.035401695	0.192257889	-0.035401695
OlarM_V_FMNH1108	-0.225644856	0	-0.20197123	0.020861067	-0.20197123	-0.020861067	-0.187019357	0.013351329	-0.187019357	-0.013351329	-0.154670134	0.005848505	-0.154670134	-0.005848505	-0.144782084	0.037725157	-0.144782084	-0.037725157	-0.12229877	0.015702397	-0.12229877	-0.015702397	-0.11477019	0.053641878	-0.11477019	-0.053641878	-0.068618177	0.009136337	-0.068618177	-0.009136337	-0.079613484	0.062536187	-0.079613484	-0.062536187	-0.070767138	0.038412083	-0.037007151	0.038192365	-0.017310226	0.03771646	-6.82E-04	0.033489151	-0.053647799	0.048254407	-0.052261104	0.02179789	-0.070767138	-0.038412083	-0.037007151	-0.038192365	-0.017310226	-0.03771646	-6.82E-04	-0.033489151	-0.053647799	-0.048254407	-0.052261104	-0.02179789	0.006829985	0.036992992	0.006829985	-0.036992992	0.008666149	0	0.003778174	0.123182488	0.003778174	-0.123182488	0.049452717	0.110305337	0.049452717	-0.110305337	0.077103833	0.112634294	0.077103833	-0.112634294	0.073366983	0.019694506	0.073366983	-0.019694506	0.09235335	0.014292334	0.09235335	-0.014292334	0.091635022	0.071441103	0.091635022	-0.071441103	0.114826771	0.102112185	0.114826771	-0.102112185	0.146694346	0.102334822	0.146694346	-0.102334822	0.161191095	0.050102001	0.161191095	-0.050102001	0.205897847	0.057146064	0.205897847	-0.057146064	0.165693941	0	0.229281723	0	0.193290537	0.034650721	0.193290537	-0.034650721
OlarM_V_FMNH1109	-0.232412358	0	-0.200671564	0.02399854	-0.200671564	-0.02399854	-0.176266831	0.01204826	-0.176266831	-0.01204826	-0.157253063	0.005749253	-0.157253063	-0.005749253	-0.146744428	0.039165174	-0.146744428	-0.039165174	-0.121415757	0.016952604	-0.121415757	-0.016952604	-0.121340948	0.05855497	-0.121340948	-0.05855497	-0.063158435	0.008377752	-0.063158435	-0.008377752	-0.085763977	0.06685262	-0.085763977	-0.06685262	-0.070976874	0.037783362	-0.03491295	0.038917312	-0.01395803	0.037643375	0.001469905	0.032586794	-0.05037376	0.047014786	-0.052742228	0.024520998	-0.070976874	-0.037783362	-0.03491295	-0.038917312	-0.01395803	-0.037643375	0.001469905	-0.032586794	-0.05037376	-0.047014786	-0.052742228	-0.024520998	0.01012502	0.034960218	0.01012502	-0.034960218	0.017274668	0	0.004481905	0.119073274	0.004481905	-0.119073274	0.04356179	0.113776194	0.04356179	-0.113776194	0.071465835	0.116506789	0.071465835	-0.116506789	0.076672017	0.020649103	0.076672017	-0.020649103	0.095258558	0.014913321	0.095258558	-0.014913321	0.088466248	0.07600151	0.088466248	-0.07600151	0.111996361	0.107020834	0.111996361	-0.107020834	0.14596712	0.104239389	0.14596712	-0.104239389	0.158941906	0.050548244	0.158941906	-0.050548244	0.204372766	0.060573319	0.204372766	-0.060573319	0.166983416	0	0.226783857	0	0.193484623	0.035968875	0.193484623	-0.035968875
OlarM_V_FMNH1112	-0.229462377	0	-0.202073356	0.021787722	-0.202073356	-0.021787722	-0.185718533	0.011022406	-0.185718533	-0.011022406	-0.159921783	0.004452011	-0.159921783	-0.004452011	-0.147469745	0.036565814	-0.147469745	-0.036565814	-0.12266206	0.015462587	-0.12266206	-0.015462587	-0.119104597	0.055472915	-0.119104597	-0.055472915	-0.061546232	0.006339095	-0.061546232	-0.006339095	-0.083040458	0.062957897	-0.083040458	-0.062957897	-0.071378132	0.032315142	-0.036951376	0.033971532	-0.015638712	0.033505903	3.35E-05	0.029510965	-0.051946548	0.041233357	-0.053819494	0.021543924	-0.071378132	-0.032315142	-0.036951376	-0.033971532	-0.015638712	-0.033505903	3.35E-05	-0.029510965	-0.051946548	-0.041233357	-0.053819494	-0.021543924	0.00916686	0.033229875	0.00916686	-0.033229875	0.010321048	0	0.00451529	0.117080833	0.00451529	-0.117080833	0.045735851	0.107619885	0.045735851	-0.107619885	0.078007224	0.113251322	0.078007224	-0.113251322	0.07452944	0.018509899	0.07452944	-0.018509899	0.096995408	0.017087468	0.096995408	-0.017087468	0.092081063	0.072801032	0.092081063	-0.072801032	0.114116258	0.102259551	0.114116258	-0.102259551	0.153191593	0.10063333	0.153191593	-0.10063333	0.159993217	0.047987843	0.159993217	-0.047987843	0.203963156	0.057391344	0.203963156	-0.057391344	0.16679307	0	0.22751785	0	0.191357409	0.032760555	0.191357409	-0.032760555
OlarM_V_FMNH1114	-0.232573074	0	-0.20364984	0.020461844	-0.20364984	-0.020461844	-0.18121993	0.011493823	-0.18121993	-0.011493823	-0.158406194	0.004365991	-0.158406194	-0.004365991	-0.142534643	0.036992516	-0.142534643	-0.036992516	-0.120260515	0.014028586	-0.120260515	-0.014028586	-0.116305606	0.055121846	-0.116305606	-0.055121846	-0.059617126	0.006222955	-0.059617126	-0.006222955	-0.082737146	0.060639908	-0.082737146	-0.060639908	-0.071317882	0.033558798	-0.038891895	0.034944363	-0.020034644	0.03471048	-0.005321245	0.032388497	-0.054981885	0.041388596	-0.054536906	0.021607762	-0.071317882	-0.033558798	-0.038891895	-0.034944363	-0.020034644	-0.03471048	-0.005321245	-0.032388497	-0.054981885	-0.041388596	-0.054536906	-0.021607762	0.005243991	0.035134422	0.005243991	-0.035134422	0.00954592	0	-0.001176616	0.113021291	-0.001176616	-0.113021291	0.04543773	0.106341204	0.04543773	-0.106341204	0.072551401	0.111597082	0.072551401	-0.111597082	0.075512101	0.017719219	0.075512101	-0.017719219	0.096652153	0.014249642	0.096652153	-0.014249642	0.091152268	0.072807337	0.091152268	-0.072807337	0.115030612	0.101063894	0.115030612	-0.101063894	0.154508544	0.101737613	0.154508544	-0.101737613	0.163933576	0.048449938	0.163933576	-0.048449938	0.207086656	0.057872392	0.207086656	-0.057872392	0.171774427	0	0.230476131	0	0.194271337	0.032607294	0.194271337	-0.032607294
OlarM_V_FMNH1115	-0.234517637	0	-0.20541073	0.023222795	-0.20541073	-0.023222795	-0.190343243	0.013470855	-0.190343243	-0.013470855	-0.160103182	0.00464005	-0.160103182	-0.00464005	-0.144021463	0.036231575	-0.144021463	-0.036231575	-0.12169382	0.01523506	-0.12169382	-0.01523506	-0.118358334	0.04969414	-0.118358334	-0.04969414	-0.066472165	0.007982266	-0.066472165	-0.007982266	-0.079265728	0.059414039	-0.079265728	-0.059414039	-0.069137852	0.033594338	-0.037286492	0.035581656	-0.018948704	0.035145973	-0.001122162	0.028932577	-0.052104233	0.045279699	-0.051271273	0.020102526	-0.069137852	-0.033594338	-0.037286492	-0.035581656	-0.018948704	-0.035145973	-0.001122162	-0.028932577	-0.052104233	-0.045279699	-0.051271273	-0.020102526	0.00860137	0.030695812	0.00860137	-0.030695812	0.012386791	0	2.29E-04	0.119105072	2.29E-04	-0.119105072	0.050810357	0.102488273	0.050810357	-0.102488273	0.077277647	0.105954995	0.077277647	-0.105954995	0.075534611	0.018779191	0.075534611	-0.018779191	0.095267519	0.01678553	0.095267519	-0.01678553	0.094041758	0.069627204	0.094041758	-0.069627204	0.116606277	0.097621613	0.116606277	-0.097621613	0.151738883	0.097623043	0.151738883	-0.097623043	0.16079004	0.046810353	0.16079004	-0.046810353	0.203619258	0.055667851	0.203619258	-0.055667851	0.171497009	0	0.224828314	0	0.193925903	0.0340095	0.193925903	-0.0340095
OlarM_V_FMNH1116	-0.233364216	0	-0.199859689	0.021744762	-0.199859689	-0.021744762	-0.181529358	0.010876005	-0.181529358	-0.010876005	-0.155455709	0.00612973	-0.155455709	-0.00612973	-0.144538025	0.036600422	-0.144538025	-0.036600422	-0.118596867	0.015836391	-0.118596867	-0.015836391	-0.119936374	0.055950946	-0.119936374	-0.055950946	-0.065860916	0.008740009	-0.065860916	-0.008740009	-0.0818854	0.06280087	-0.0818854	-0.06280087	-0.075089899	0.0335713	-0.039160707	0.033822678	-0.018141237	0.033820326	4.95E-04	0.030943742	-0.055247484	0.040682915	-0.054087401	0.019875854	-0.075089899	-0.0335713	-0.039160707	-0.033822678	-0.018141237	-0.033820326	4.95E-04	-0.030943742	-0.055247484	-0.040682915	-0.054087401	-0.019875854	0.010222947	0.033550431	0.010222947	-0.033550431	0.004308312	0	0.002660991	0.116476839	0.002660991	-0.116476839	0.046835424	0.109082063	0.046835424	-0.109082063	0.081274108	0.111402568	0.081274108	-0.111402568	0.072834248	0.019872094	0.072834248	-0.019872094	0.092241722	0.017704739	0.092241722	-0.017704739	0.091709561	0.075793224	0.091709561	-0.075793224	0.114868597	0.103407422	0.114868597	-0.103407422	0.152142685	0.102478378	0.152142685	-0.102478378	0.161591047	0.05332959	0.161591047	-0.05332959	0.206470503	0.059050743	0.206470503	-0.059050743	0.168309689	0	0.23238437	0	0.19022317	0.033048211	0.19022317	-0.033048211
OlchF_V_FMNH1119	-0.232948728	0	-0.204497089	0.022118614	-0.204497089	-0.022118614	-0.191635745	0.01240903	-0.191635745	-0.01240903	-0.158600796	0.004559583	-0.158600796	-0.004559583	-0.143699075	0.040076887	-0.143699075	-0.040076887	-0.125057803	0.016966769	-0.125057803	-0.016966769	-0.122546601	0.052492431	-0.122546601	-0.052492431	-0.071694919	0.008471462	-0.071694919	-0.008471462	-0.078755344	0.061017455	-0.078755344	-0.061017455	-0.070307196	0.032257361	-0.035677888	0.033904566	-0.016452549	0.034558982	-4.05E-04	0.027950392	-0.050406191	0.042824339	-0.049842719	0.019222625	-0.070307196	-0.032257361	-0.035677888	-0.033904566	-0.016452549	-0.034558982	-4.05E-04	-0.027950392	-0.050406191	-0.042824339	-0.049842719	-0.019222625	0.006287412	0.031453661	0.006287412	-0.031453661	0.007344081	0	0.006337402	0.122227233	0.006337402	-0.122227233	0.047863332	0.101111593	0.047863332	-0.101111593	0.080702861	0.104843246	0.080702861	-0.104843246	0.074712502	0.021277633	0.074712502	-0.021277633	0.095448876	0.016344953	0.095448876	-0.016344953	0.093563404	0.06785322	0.093563404	-0.06785322	0.117552745	0.096592235	0.117552745	-0.096592235	0.151470615	0.092040784	0.151470615	-0.092040784	0.162044612	0.044674019	0.162044612	-0.044674019	0.20401835	0.051730681	0.20401835	-0.051730681	0.176147474	0	0.218655136	0	0.19497788	0.030177797	0.19497788	-0.030177797
OlchF_V_FMNH1123	-0.228964688	0	-0.202365436	0.022214476	-0.202365436	-0.022214476	-0.181381247	0.01111244	-0.181381247	-0.01111244	-0.158416821	0.005317741	-0.158416821	-0.005317741	-0.148872537	0.038164672	-0.148872537	-0.038164672	-0.121149785	0.016198272	-0.121149785	-0.016198272	-0.12107609	0.055271206	-0.12107609	-0.055271206	-0.068825054	0.009027296	-0.068825054	-0.009027296	-0.082926813	0.060371076	-0.082926813	-0.060371076	-0.072330365	0.033330499	-0.036454933	0.036794587	-0.015170823	0.037480211	0.002859814	0.034915338	-0.053812204	0.044204536	-0.053820046	0.023368538	-0.072330365	-0.033330499	-0.036454933	-0.036794587	-0.015170823	-0.037480211	0.002859814	-0.034915338	-0.053812204	-0.044204536	-0.053820046	-0.023368538	0.011433892	0.039755082	0.011433892	-0.039755082	0.010255173	0	0.005882629	0.117753283	0.005882629	-0.117753283	0.050067171	0.108235243	0.050067171	-0.108235243	0.076913243	0.110547194	0.076913243	-0.110547194	0.070460138	0.023133683	0.070460138	-0.023133683	0.092663288	0.016651804	0.092663288	-0.016651804	0.09699338	0.080004365	0.09699338	-0.080004365	0.118996647	0.102914617	0.118996647	-0.102914617	0.153690248	0.101067961	0.153690248	-0.101067961	0.161570951	0.046486954	0.161570951	-0.046486954	0.201347751	0.054365023	0.201347751	-0.054365023	0.165781332	0	0.219836318	0	0.190268934	0.030766671	0.190268934	-0.030766671
OlchM_V_FMNH1117	-0.241722644	0	-0.205248382	0.022125649	-0.205248382	-0.022125649	-0.181462091	0.010960287	-0.181462091	-0.010960287	-0.159510741	0.004939251	-0.159510741	-0.004939251	-0.144889199	0.038017885	-0.144889199	-0.038017885	-0.126409255	0.015256217	-0.126409255	-0.015256217	-0.121872683	0.055831872	-0.121872683	-0.055831872	-0.067342627	0.007955256	-0.067342627	-0.007955256	-0.080431281	0.05927747	-0.080431281	-0.05927747	-0.06972537	0.034367986	-0.036846407	0.034806893	-0.015578716	0.035234264	-7.59E-04	0.034141767	-0.051890834	0.042329148	-0.053396624	0.022770776	-0.06972537	-0.034367986	-0.036846407	-0.034806893	-0.015578716	-0.035234264	-7.59E-04	-0.034141767	-0.051890834	-0.042329148	-0.053396624	-0.022770776	0.010833321	0.036717246	0.010833321	-0.036717246	0.007392653	0	0.004828492	0.114054866	0.004828492	-0.114054866	0.050351958	0.103089782	0.050351958	-0.103089782	0.075275877	0.105871733	0.075275877	-0.105871733	0.077206609	0.020196655	0.077206609	-0.020196655	0.096751528	0.013966718	0.096751528	-0.013966718	0.094813591	0.07301588	0.094813591	-0.07301588	0.116293988	0.098365033	0.116293988	-0.098365033	0.150867733	0.095787325	0.150867733	-0.095787325	0.164391303	0.046382641	0.164391303	-0.046382641	0.202618639	0.054129398	0.202618639	-0.054129398	0.172785767	0	0.219152038	0	0.192325915	0.033066746	0.192325915	-0.033066746
OlchM_V_FMNH1118	-0.240873145	0	-0.208270975	0.023690357	-0.208270975	-0.023690357	-0.183603435	0.012469619	-0.183603435	-0.012469619	-0.16028575	0.003950714	-0.16028575	-0.003950714	-0.148825509	0.039896015	-0.148825509	-0.039896015	-0.119555421	0.015797067	-0.119555421	-0.015797067	-0.123857767	0.05630746	-0.123857767	-0.05630746	-0.064051897	0.007903726	-0.064051897	-0.007903726	-0.08230379	0.06129955	-0.08230379	-0.06129955	-0.067190659	0.035955299	-0.036407721	0.035964913	-0.017069325	0.036582777	-6.50E-04	0.033659684	-0.051171424	0.044486484	-0.049936409	0.023071702	-0.067190659	-0.035955299	-0.036407721	-0.035964913	-0.017069325	-0.036582777	-6.50E-04	-0.033659684	-0.051171424	-0.044486484	-0.049936409	-0.023071702	0.008705345	0.035733884	0.008705345	-0.035733884	0.00930048	0	0.003513928	0.109314622	0.003513928	-0.109314622	0.0512939	0.098315195	0.0512939	-0.098315195	0.078104619	0.10349334	0.078104619	-0.10349334	0.075615478	0.021824662	0.075615478	-0.021824662	0.094745629	0.017240623	0.094745629	-0.017240623	0.095773882	0.07396691	0.095773882	-0.07396691	0.115728028	0.097883565	0.115728028	-0.097883565	0.149600369	0.098704972	0.149600369	-0.098704972	0.160822692	0.045506619	0.160822692	-0.045506619	0.205472834	0.053828769	0.205472834	-0.053828769	0.173082447	0	0.21961337	0	0.193241732	0.030134109	0.193241732	-0.030134109
OlchM_V_FMNH1120	-0.232086242	0	-0.204170384	0.022752788	-0.204170384	-0.022752788	-0.184166834	0.011275021	-0.184166834	-0.011275021	-0.156206272	0.004052759	-0.156206272	-0.004052759	-0.144693539	0.040294506	-0.144693539	-0.040294506	-0.122405003	0.014879709	-0.122405003	-0.014879709	-0.12392385	0.060330817	-0.12392385	-0.060330817	-0.065850799	0.00879199	-0.065850799	-0.00879199	-0.079129993	0.063276841	-0.079129993	-0.063276841	-0.069050321	0.034246485	-0.035689499	0.035148873	-0.017200809	0.034702086	-0.001651758	0.032440033	-0.052802759	0.042137092	-0.053705474	0.022985614	-0.069050321	-0.034246485	-0.035689499	-0.035148873	-0.017200809	-0.034702086	-0.001651758	-0.032440033	-0.052802759	-0.042137092	-0.053705474	-0.022985614	0.006691981	0.036690267	0.006691981	-0.036690267	0.006683856	0	0.003988453	0.114674448	0.003988453	-0.114674448	0.050826733	0.105839995	0.050826733	-0.105839995	0.079421757	0.10920303	0.079421757	-0.10920303	0.07381384	0.019830298	0.07381384	-0.019830298	0.092530133	0.017110136	0.092530133	-0.017110136	0.092055292	0.073188626	0.092055292	-0.073188626	0.117047545	0.099767177	0.117047545	-0.099767177	0.150365784	0.099315666	0.150365784	-0.099315666	0.160956934	0.04931043	0.160956934	-0.04931043	0.203715329	0.056754813	0.203715329	-0.056754813	0.169776042	0	0.226885066	0	0.19360415	0.033550821	0.19360415	-0.033550821
OlchM_V_FMNH1121	-0.231735671	0	-0.203490901	0.022995027	-0.203490901	-0.022995027	-0.183551042	0.01218706	-0.183551042	-0.01218706	-0.159606483	0.004602132	-0.159606483	-0.004602132	-0.144401809	0.040180597	-0.144401809	-0.040180597	-0.120300819	0.015174873	-0.120300819	-0.015174873	-0.121620441	0.05628275	-0.121620441	-0.05628275	-0.070844122	0.007812881	-0.070844122	-0.007812881	-0.084624134	0.065455305	-0.084624134	-0.065455305	-0.072272694	0.036538461	-0.034566438	0.037686732	-0.012029762	0.037682093	0.004958542	0.034235768	-0.052030782	0.044816282	-0.053644637	0.023433024	-0.072272694	-0.036538461	-0.034566438	-0.037686732	-0.012029762	-0.037682093	0.004958542	-0.034235768	-0.052030782	-0.044816282	-0.053644637	-0.023433024	0.012778551	0.039484117	0.012778551	-0.039484117	0.007297792	0	0.010950944	0.114475946	0.010950944	-0.114475946	0.049334887	0.107060486	0.049334887	-0.107060486	0.077589747	0.111868227	0.077589747	-0.111868227	0.074416405	0.021137529	0.074416405	-0.021137529	0.094623237	0.015857901	0.094623237	-0.015857901	0.087976367	0.077155824	0.087976367	-0.077155824	0.11391901	0.103605775	0.11391901	-0.103605775	0.147477093	0.100402855	0.147477093	-0.100402855	0.159647215	0.047538576	0.159647215	-0.047538576	0.204885012	0.056974129	0.204885012	-0.056974129	0.168201447	0	0.225105195	0	0.189992669	0.031465562	0.189992669	-0.031465562
OlchM_V_FMNH1122	-0.240541176	0	-0.204252622	0.022014145	-0.204252622	-0.022014145	-0.182754344	0.012706837	-0.182754344	-0.012706837	-0.159025133	0.004246985	-0.159025133	-0.004246985	-0.147269452	0.037152277	-0.147269452	-0.037152277	-0.125280357	0.014538672	-0.125280357	-0.014538672	-0.126015065	0.052487824	-0.126015065	-0.052487824	-0.071742217	0.010097818	-0.071742217	-0.010097818	-0.083443065	0.059158593	-0.083443065	-0.059158593	-0.070772246	0.033537811	-0.035638296	0.034740406	-0.015042354	0.033946241	-2.93E-04	0.030305299	-0.051191885	0.042605313	-0.05400089	0.020796455	-0.070772246	-0.033537811	-0.035638296	-0.034740406	-0.015042354	-0.033946241	-2.93E-04	-0.030305299	-0.051191885	-0.042605313	-0.05400089	-0.020796455	0.008407136	0.032712132	0.008407136	-0.032712132	0.009769515	0	0.00637647	0.112781909	0.00637647	-0.112781909	0.05138648	0.102592494	0.05138648	-0.102592494	0.080269918	0.101364543	0.080269918	-0.101364543	0.074014231	0.020417358	0.074014231	-0.020417358	0.098414882	0.016343315	0.098414882	-0.016343315	0.095637347	0.06764144	0.095637347	-0.06764144	0.118223501	0.097330323	0.118223501	-0.097330323	0.152348706	0.094122545	0.152348706	-0.094122545	0.162860411	0.043611107	0.162860411	-0.043611107	0.205052329	0.049915377	0.205052329	-0.049915377	0.174543623	0	0.218583518	0	0.192551405	0.028679989	0.192551405	-0.028679989
OlchM_V_FMNH1124	-0.241339396	0	-0.205580131	0.022224823	-0.205580131	-0.022224823	-0.181084327	0.012306055	-0.181084327	-0.012306055	-0.157252862	0.004097782	-0.157252862	-0.004097782	-0.149798357	0.039408618	-0.149798357	-0.039408618	-0.129312103	0.014659811	-0.129312103	-0.014659811	-0.122171966	0.05826042	-0.122171966	-0.05826042	-0.073592008	0.009031328	-0.073592008	-0.009031328	-0.083314252	0.062383978	-0.083314252	-0.062383978	-0.069361449	0.032413754	-0.035208946	0.033052873	-0.014473916	0.033494179	0.001687269	0.028504034	-0.050788465	0.04040473	-0.052110106	0.021180196	-0.069361449	-0.032413754	-0.035208946	-0.033052873	-0.014473916	-0.033494179	0.001687269	-0.028504034	-0.050788465	-0.04040473	-0.052110106	-0.021180196	0.009013827	0.033674826	0.009013827	-0.033674826	0.010799827	0	0.008374931	0.116359123	0.008374931	-0.116359123	0.050069054	0.098270826	0.050069054	-0.098270826	0.078770005	0.10004858	0.078770005	-0.10004858	0.072525412	0.023955451	0.072525412	-0.023955451	0.097796591	0.016601099	0.097796591	-0.016601099	0.094301022	0.067591752	0.094301022	-0.067591752	0.117706264	0.096491989	0.117706264	-0.096491989	0.150450579	0.094551638	0.150450579	-0.094551638	0.161435403	0.044704097	0.161435403	-0.044704097	0.205485379	0.051849739	0.205485379	-0.051849739	0.173550589	0	0.22224639	0	0.193804448	0.029585531	0.193804448	-0.029585531
